Country_Name,Tax_Indicator_Name,Lowest_Level_Portfolio_Name,Balance_Sheet_Component_Name,IFRS_Earnings_Component_Name,Scenario_Name,Currency_Name,Par_Status_Name,Amount,Source_File,Ingestion_TS,Reporting_Date
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 5yr",Canadian Dollar,Non-par,2.338003201,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 7yr",Canadian Dollar,Non-par,6.606233827,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 10yr",Canadian Dollar,Non-par,31.79256199,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 20yr",Canadian Dollar,Non-par,52.32770896,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 2yr",Canadian Dollar,Non-par,-0.216334985,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 5yr",Canadian Dollar,Non-par,-4.826098962,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 7yr",Canadian Dollar,Non-par,-13.85583151,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 10yr",Canadian Dollar,Non-par,-68.51027619,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-100, all tenors up to 20yr",Canadian Dollar,Non-par,-115.0341473,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 2yr",Canadian Dollar,Non-par,0.190858365,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 5yr",Canadian Dollar,Non-par,4.641779617,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 7yr",Canadian Dollar,Non-par,13.02928196,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 10yr",Canadian Dollar,Non-par,62.02019842,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+100, all tenors up to 20yr",Canadian Dollar,Non-par,101.5534579,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA -20%,Canadian Dollar,Non-par,-120.7945109,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA -10%,Canadian Dollar,Non-par,-117.9199445,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA +10%,Canadian Dollar,Non-par,-112.1483352,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps and PE/ALDA +20%,Canadian Dollar,Non-par,-109.2738854,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA -20%,Canadian Dollar,Non-par,-61.45682871,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA -10%,Canadian Dollar,Non-par,-58.58098891,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA +10%,Canadian Dollar,Non-par,-52.8067992,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE/ALDA +20%,Canadian Dollar,Non-par,-49.93101872,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA -20%,Canadian Dollar,Non-par,46.55967424,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA -10%,Canadian Dollar,Non-par,49.43805064,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA +10%,Canadian Dollar,Non-par,55.21737513,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE/ALDA +20%,Canadian Dollar,Non-par,58.09578734,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA -20%,Canadian Dollar,Non-par,95.78290008,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA -10%,Canadian Dollar,Non-par,98.66250556,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA +10%,Canadian Dollar,Non-par,104.4443966,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps and PE/ALDA +20%,Canadian Dollar,Non-par,107.3240157,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE -20%,Canadian Dollar,Non-par,-61.4568211,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE -10%,Canadian Dollar,Non-par,-58.58096011,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE +10%,Canadian Dollar,Non-par,-52.80684285,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and PE +20%,Canadian Dollar,Non-par,-49.93095998,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE -20%,Canadian Dollar,Non-par,46.55966649,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE -10%,Canadian Dollar,Non-par,49.4380654,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE +10%,Canadian Dollar,Non-par,55.21737423,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and PE +20%,Canadian Dollar,Non-par,58.09572899,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA -10%,Canadian Dollar,Non-par,-55.69388321,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -50bps and ALDA +10%,Canadian Dollar,Non-par,-55.69388321,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA -10%,Canadian Dollar,Non-par,52.32770896,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +50bps and ALDA +10%,Canadian Dollar,Non-par,52.32770896,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR -50bps,Canadian Dollar,Non-par,-58.07549368,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF and URR +50bps,Canadian Dollar,Non-par,54.18169764,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"EC non-parallel interest rate scenario A, PE -40%, ALDA -30%",Canadian Dollar,Non-par,-345.0120579,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,EC non-parallel interest rate scenario B,Canadian Dollar,Non-par,-458.2399701,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,PE -50%,Canadian Dollar,Non-par,-11.37112681,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,PE +40%,Canadian Dollar,Non-par,11.37110432,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,BRC stress test scenario,Canadian Dollar,Non-par,32.23670938,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,S&P Sens RF and URR1,Canadian Dollar,Non-par,-7.31267E-05,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,S&P Sens RF and URR2,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Minus 50,Canadian Dollar,Non-par,-54.86874828,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,AAR All Rate Plus 50,Canadian Dollar,Non-par,51.22751945,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Non-par,-105.833093,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Credit default on bonds and mortgages B,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_01,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Q3FBC_02,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Observable Period,Canadian Dollar,Non-par,-105.833093,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,Full CIA Reference Curve,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ AUD-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,CIA Reference Curve_Unobservable Period,Canadian Dollar,Non-par,0,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +100bps,Canadian Dollar,Non-par,487.3915281,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -100bps,Canadian Dollar,Non-par,-589.6948832,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF -200bps,Canadian Dollar,Non-par,-1308.380174,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +200bps,Canadian Dollar,Non-par,893.1916214,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,RF +300bps,Canadian Dollar,Non-par,1233.617622,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 2yr",Canadian Dollar,Non-par,-3.366116477,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 5yr",Canadian Dollar,Non-par,-11.55699871,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 7yr",Canadian Dollar,Non-par,-19.16068652,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 10yr",Canadian Dollar,Non-par,-47.26670048,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF-50, all tenors up to 20yr",Canadian Dollar,Non-par,-98.24285289,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 2yr",Canadian Dollar,Non-par,3.337862809,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
Japan,"Pre-Tax, Pre-MI",MLJ JPY-Guaranteed,Liabilities Detail - Gross of Reinsurance (GMM/PAA) Impacts to OCI,BE,"Partial RF+50, all tenors up to 5yr",Canadian Dollar,Non-par,11.35604734,IFRS17 25Q4 Consolidated Sensitivities Results (part 2) - 20260206.xlsb,2026-05-08T12:18:32.046739Z,12/31/2025
