CURVEINSTANCEDATE,CURVENAME,CURVEINSTANCETYPE,CURVEDATASOURCE,RATEFORMCODE,INSTRUMENTTYPE,INSTRUMENTNAME,TENORNAME,EXTERNALLOOKUPKEY,ISSELECTED,RATEBID,RATEMID,RATEASK,LASTUPDATE,DATEOFFSET,SETTLEMENTDAYLAG,COMPOUNDINGTYPE,DAYCOUNTCODE,CALENDARNAME,INSTRUMENTCURRENCY,DATEROLLMETHODNAME,CURVETYPE,TERMINDAYS,CURVEVALUATIONDATE,INSTRUMENTID,CURVEINSTANCEID,CURVEVERSION,RATEFORMID,CURVEID,UNDERLYINGDATADATE,UNDERLYINGCREATEDTIME,PROCESS_DATE,PROCESS_TIMESTAMP,SOURCE_FILENAME,SOURCE,CREATED_BY,INGESTION_TS
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Bond,30y.HKD_Public_AA,30y,30y,true,null,0.00373425,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,10800,null,4200,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Cash,3m.HKD_Public_AA,3m,3m,true,null,0.00435868,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,90,null,4399,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Bond,3y.HKD_Public_AA,3y,3y,true,null,0.00465680,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,1080,null,4598,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Bond,5y.HKD_Public_AA,5y,5y,true,null,0.00523317,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,1800,null,4806,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Cash,6m.HKD_Public_AA,6m,6m,true,null,0.00435868,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,180,null,5005,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,HKD_Public_AA,EOD,ALM,AggregatedSpread,Bond,7y.HKD_Public_AA,7y,7y,true,null,0.00500772,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,HKB,HKD,MODFOLLOWING,CreditSpread,2520,null,5208,7068941,2,3,8621,2026-05-01,2026-05-04T11:30:32.993Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Cash,3m.ADB_ADB.ALL_Public_AA-,3m,3m,true,null,0.00273506,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,90,null,8464,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Cash,6m.ADB_ADB.ALL_Public_AA-,6m,6m,true,null,0.00273506,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,180,null,8465,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,1y.ADB_ADB.ALL_Public_AA-,1y,1y,true,null,0.00273506,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,360,null,8466,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,2y.ADB_ADB.ALL_Public_AA-,2y,2y,true,null,0.00243919,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,720,null,8467,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,3y.ADB_ADB.ALL_Public_AA-,3y,3y,true,null,0.00217603,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1080,null,8468,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,5y.ADB_ADB.ALL_Public_AA-,5y,5y,true,null,0.00170474,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1800,null,8469,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,7y.ADB_ADB.ALL_Public_AA-,7y,7y,true,null,0.00133399,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,2520,null,8470,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,10y.ADB_ADB.ALL_Public_AA-,10y,10y,true,null,0.00093528,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,3600,null,8471,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,20y.ADB_ADB.ALL_Public_AA-,20y,20y,true,null,0.00035975,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,7200,null,8472,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_AA-,EOD,ALM,AggregatedSpread,Bond,30y.ADB_ADB.ALL_Public_AA-,30y,30y,true,null,-0.00024102,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,10800,null,8473,7072904,1,3,9792,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Cash,3m.ADB_ADB.ALL_Public_BBB-,3m,3m,true,null,0.00668669,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,90,null,8484,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Cash,6m.ADB_ADB.ALL_Public_BBB-,6m,6m,true,null,0.00668669,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,180,null,8485,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,1y.ADB_ADB.ALL_Public_BBB-,1y,1y,true,null,0.00668669,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,360,null,8486,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,2y.ADB_ADB.ALL_Public_BBB-,2y,2y,true,null,0.00720244,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,720,null,8487,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,3y.ADB_ADB.ALL_Public_BBB-,3y,3y,true,null,0.00762478,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1080,null,8488,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,5y.ADB_ADB.ALL_Public_BBB-,5y,5y,true,null,0.00832205,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1800,null,8489,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,7y.ADB_ADB.ALL_Public_BBB-,7y,7y,true,null,0.00886604,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,2520,null,8490,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,10y.ADB_ADB.ALL_Public_BBB-,10y,10y,true,null,0.00956945,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,3600,null,8491,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,20y.ADB_ADB.ALL_Public_BBB-,20y,20y,true,null,0.00963021,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,7200,null,8492,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.ALL_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,30y.ADB_ADB.ALL_Public_BBB-,30y,30y,true,null,0.00963954,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,10800,null,8493,7072906,1,3,9794,2026-05-05,2026-05-06T10:22:25.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Cash,3m.ADB_ADB.CNY_Public_BBB+,3m,3m,true,null,0.00691895,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,90,null,8534,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Cash,6m.ADB_ADB.CNY_Public_BBB+,6m,6m,true,null,0.00691895,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,180,null,8535,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,1y.ADB_ADB.CNY_Public_BBB+,1y,1y,true,null,0.00691895,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,360,null,8536,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,2y.ADB_ADB.CNY_Public_BBB+,2y,2y,true,null,0.00575818,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,720,null,8537,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,3y.ADB_ADB.CNY_Public_BBB+,3y,3y,true,null,0.00513576,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1080,null,8538,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,5y.ADB_ADB.CNY_Public_BBB+,5y,5y,true,null,0.00514360,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1800,null,8539,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,7y.ADB_ADB.CNY_Public_BBB+,7y,7y,true,null,0.00654658,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,2520,null,8540,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,10y.ADB_ADB.CNY_Public_BBB+,10y,10y,true,null,0.01020902,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,3600,null,8541,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,20y.ADB_ADB.CNY_Public_BBB+,20y,20y,true,null,0.01012553,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,7200,null,8542,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.CNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,30y.ADB_ADB.CNY_Public_BBB+,30y,30y,true,null,0.01015804,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,10800,null,8543,7072925,1,3,9801,2026-05-05,2026-05-06T10:30:37.44Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Cash,6m.JPY_Public_B,6m,6m,true,null,0.01364037,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TKB,JPY,MODFOLLOWING,CreditSpread,180,null,1149,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Cash,1y.JPY_Public_B,1y,1y,true,null,0.01374037,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,360,null,1150,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,2y.JPY_Public_B,2y,2y,true,null,0.01181303,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,720,null,1151,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,3y.JPY_Public_B,3y,3y,true,null,0.01353385,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,1080,null,1152,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,7y.JPY_Public_B,7y,7y,true,null,0.01048440,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,2520,null,1154,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,10y.JPY_Public_B,10y,10y,true,null,0.00998440,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,3600,null,1155,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,20y.JPY_Public_B,20y,20y,true,null,0.01388361,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,7200,null,1156,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Public_B,EOD,ALM,AggregatedSpread,Bond,30y.JPY_Public_B,30y,30y,true,null,0.01538361,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,10800,null,1157,7074889,2,3,3315,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
